"date","hour","obs","click_bool","booking_bool","gross_bookings_usd"
"2013-04-01","13",2849,133,74,24065.1
"2013-04-01","14",2834,122,75,24503.86
"2013-04-01","15",3016,140,76,31960.85
"2013-04-01","16",3109,126,86,32294.25
"2013-04-01","17",2937,124,76,28954.55
"2013-04-01","18",2870,129,83,28621.06
"2013-04-01","19",2950,143,80,34923.52
"2013-04-01","20",2858,133,74,27964.6
"2013-04-01","21",2132,115,59,27728.47
"2013-04-01","22",1481,69,47,14947.58
"2013-04-01","23",1160,59,28,9126.41
"2013-04-02","00",474,42,10,7523.93
"2013-04-02","01",282,13,6,1799.42
"2013-04-02","02",197,9,5,2338.21
"2013-04-02","03",419,16,11,4270.38
"2013-04-02","04",501,22,16,5836.97
"2013-04-02","05",608,25,18,5993.96
"2013-04-02","06",974,50,27,9662.72
"2013-04-02","07",1575,67,50,16205.22
"2013-04-02","08",2329,96,67,28348.09
"2013-04-02","09",2336,110,64,20436.67
"2013-04-02","10",2934,130,80,30710.43
"2013-04-02","11",3335,151,95,30715.87
"2013-04-02","12",3400,146,88,40891.08
"2013-04-02","13",3185,141,85,29713.37
"2013-04-02","14",3275,145,96,35406.16
"2013-04-02","15",2982,137,86,33283.23
"2013-04-02","16",3493,157,98,31413.81
"2013-04-02","17",3240,138,80,26619.09
"2013-04-02","18",3328,148,78,26248.8
"2013-04-02","19",3652,155,105,42089.78
"2013-04-02","20",3037,132,84,37350.48
"2013-04-02","21",2398,110,67,49318.56
"2013-04-02","22",1777,80,45,18437.9
"2013-04-02","23",1112,48,28,10363.02
"2013-04-03","00",574,27,16,3443.74
"2013-04-03","01",264,11,6,2845.64
"2013-04-03","02",252,16,4,1415.19
"2013-04-03","03",204,10,6,2273.15
"2013-04-03","04",499,20,13,7059.29
"2013-04-03","05",752,30,19,8991.57
"2013-04-03","06",1182,52,38,12077.59
"2013-04-03","07",2008,94,53,21438.4
"2013-04-03","08",2756,119,70,28458.6
"2013-04-03","09",2815,118,77,30656.94
"2013-04-03","10",3186,137,87,30369.13
"2013-04-03","11",3279,140,77,22965.55
"2013-04-03","12",3230,131,92,39085.46
"2013-04-03","13",2886,133,76,30659.61
"2013-04-03","14",3531,134,91,33320.63
"2013-04-03","15",2981,128,80,33055.73
"2013-04-03","16",3536,160,95,35509.63
"2013-04-03","17",3462,172,95,31254.81
"2013-04-03","18",3507,149,92,40341.27
"2013-04-03","19",2984,134,84,34144.56
"2013-04-03","20",2389,115,76,24134.5
"2013-04-03","21",2394,113,79,30412.56
"2013-04-03","22",1556,75,44,18893.25
"2013-04-03","23",1219,57,33,13970.37
"2013-04-04","00",680,35,17,7190.14
"2013-04-04","01",350,16,10,3232.03
"2013-04-04","02",260,11,6,3243.14
"2013-04-04","03",214,14,7,1211.31
"2013-04-04","04",402,15,12,6246.25
"2013-04-04","05",773,33,25,8183.88
"2013-04-04","06",1293,58,41,19672.14
"2013-04-04","07",1806,81,47,19143.44
"2013-04-04","08",2585,119,74,22248.75
"2013-04-04","09",2552,106,76,31556.54
"2013-04-04","10",2961,138,83,24598.06
"2013-04-04","11",2816,119,84,33421.8
"2013-04-04","12",3111,136,81,24087.6
"2013-04-04","13",2605,115,80,33658.36
"2013-04-04","14",2702,114,81,29115.27
"2013-04-04","15",3120,136,88,41549.85
"2013-04-04","16",2426,114,65,19866.13
"2013-04-04","17",3126,129,84,34138.79
"2013-04-04","18",3031,137,88,29397.65
"2013-04-04","19",2690,142,83,42052.49
"2013-04-04","20",2579,119,69,28648.81
"2013-04-04","21",2085,95,65,28061.32
"2013-04-04","22",1543,83,41,10887.68
"2013-04-04","23",1249,70,37,17218.71
"2013-04-05","00",928,40,27,10359.23
"2013-04-05","01",361,15,12,5398.14
"2013-04-05","02",602,33,17,8830.24
"2013-04-05","03",314,13,11,4002.72
"2013-04-05","04",511,21,16,5813.07
"2013-04-05","05",901,41,27,10188.75
"2013-04-05","06",1469,65,46,15158.95
"2013-04-05","07",2279,95,67,22552.62
"2013-04-05","08",2188,89,64,26161.89
"2013-04-05","09",2478,101,74,29704.02
"2013-04-05","10",1931,87,57,20431.3
"2013-04-05","11",2536,112,72,22173.39
"2013-04-05","12",2506,107,74,29526.21
"2013-04-05","13",2561,116,80,27947.75
"2013-04-05","14",2331,110,70,28998.29
"2013-04-05","15",2864,125,84,30517.18
"2013-04-05","16",2324,100,70,25711.77
"2013-04-05","17",2530,94,66,28526.41
"2013-04-05","18",1957,90,60,17614.27
"2013-04-05","19",2341,107,68,21103.4
"2013-04-05","20",1929,86,65,18166.46
"2013-04-05","21",1803,81,56,15910.66
"2013-04-05","22",1264,85,36,15967.01
"2013-04-05","23",966,44,24,9989.91
"2013-04-06","00",456,30,15,8756.56
"2013-04-06","01",493,22,17,23069.79
"2013-04-06","02",444,23,14,5780.43
"2013-04-06","03",162,8,5,1980.63
"2013-04-06","04",290,11,7,1007.78
"2013-04-06","05",884,39,20,7695.75
"2013-04-06","06",937,36,27,10549.7
"2013-04-06","07",1241,52,40,12416.27
"2013-04-06","08",1705,75,46,14535.61
"2013-04-06","09",1768,75,51,18410.94
"2013-04-06","10",1853,85,59,25135.51
"2013-04-06","11",2513,101,63,19061.72
"2013-04-06","12",2078,93,46,21809.84
"2013-04-06","13",1944,86,48,17527.49
"2013-04-06","14",1900,83,52,27339.5
"2013-04-06","15",1990,88,60,19053.87
"2013-04-06","16",2229,97,61,24201.82
"2013-04-06","17",1758,87,53,18201.28
"2013-04-06","18",1799,92,55,19176.85
"2013-04-06","19",1862,85,54,24766.36
"2013-04-06","20",1826,77,52,23179.08
"2013-04-06","21",1812,85,44,17710.59
"2013-04-06","22",1132,48,33,12815.01
"2013-04-06","23",964,41,26,12849.59
"2013-04-07","00",1047,52,25,15139.08
"2013-04-07","01",401,18,12,3150.46
"2013-04-07","02",468,20,12,4376
"2013-04-07","03",282,13,7,3680.03
"2013-04-07","04",223,13,12,2690.51
"2013-04-07","05",426,16,9,3051.36
"2013-04-07","06",854,40,26,10326.45
"2013-04-07","07",1485,62,34,8407.98
"2013-04-07","08",1554,62,38,17082.9
"2013-04-07","09",1725,83,57,22312.77
"2013-04-07","10",1614,68,39,13533.1
"2013-04-07","11",2322,106,65,21675.09
"2013-04-07","12",2246,100,67,23775.88
"2013-04-07","13",2333,117,60,21569.08
"2013-04-07","14",2598,109,77,27462.52
"2013-04-07","15",2112,90,53,18086.65
"2013-04-07","16",2373,99,73,22906.29
"2013-04-07","17",2779,119,73,33650.98
"2013-04-07","18",3119,137,80,31971.18
"2013-04-07","19",3062,135,83,31489.67
"2013-04-07","20",2675,128,77,29118.53
"2013-04-07","21",1864,85,50,17129.86
"2013-04-07","22",1603,70,49,21661.43
"2013-04-07","23",975,48,28,10899.18
"2013-04-08","00",645,43,18,8338.68
"2013-04-08","01",312,15,8,2573.55
"2013-04-08","02",250,10,7,7688.91
"2013-04-08","03",358,14,8,2825.26
"2013-04-08","04",555,28,14,4913.28
"2013-04-08","05",618,28,15,4542.09
"2013-04-08","06",1478,66,44,20285.8
"2013-04-08","07",1876,80,53,18092.83
"2013-04-08","08",2169,92,62,23629.32
"2013-04-08","09",2379,101,66,32348.65
"2013-04-08","10",3303,136,93,33457.21
"2013-04-08","11",2962,137,81,27146.86
"2013-04-08","12",3055,143,78,25658.21
"2013-04-08","13",2390,97,56,17383.55
"2013-04-08","14",2702,115,70,32175.37
"2013-04-08","15",2619,115,73,28425.95
"2013-04-08","16",2780,122,80,28481.06
"2013-04-08","17",3063,145,84,36336.69
"2013-04-08","18",2655,116,75,25644.04
"2013-04-08","19",2678,104,71,23672.84
"2013-04-08","20",2586,111,63,20744.45
"2013-04-08","21",2383,122,67,30402.79
"2013-04-08","22",1997,111,59,22273.21
"2013-04-08","23",1091,48,24,11749.05
"2013-04-09","00",892,52,22,13857.71
"2013-04-09","01",250,11,7,3315.39
"2013-04-09","02",244,13,5,3205.45
"2013-04-09","03",266,11,7,3066.27
"2013-04-09","04",135,7,5,1445.77
"2013-04-09","05",1024,49,30,8014.31
"2013-04-09","06",1001,42,27,10079.54
"2013-04-09","07",2138,86,62,22182.53
"2013-04-09","08",2209,90,62,26079.5
"2013-04-09","09",2844,128,79,34904.28
"2013-04-09","10",3108,140,79,27241.31
"2013-04-09","11",3133,143,85,36994.26
"2013-04-09","12",2979,134,79,32017.05
"2013-04-09","13",2540,110,65,25585.91
"2013-04-09","14",2952,121,79,31304.48
"2013-04-09","15",2960,128,73,23960.53
"2013-04-09","16",2917,122,81,36255.02
"2013-04-09","17",3550,144,99,34475.05
"2013-04-09","18",2869,129,83,25700.16
"2013-04-09","19",2943,135,79,35960.05
"2013-04-09","20",2580,118,69,27019.3
"2013-04-09","21",2258,104,64,35567.86
"2013-04-09","22",1544,77,51,20501.21
"2013-04-09","23",932,46,29,11169.93
"2013-04-10","00",563,32,16,7535.28
"2013-04-10","01",253,12,9,2081.42
"2013-04-10","02",337,13,11,3337.73
"2013-04-10","03",333,13,8,7416.71
"2013-04-10","04",321,15,8,2261.08
"2013-04-10","05",655,30,20,5829.93
"2013-04-10","06",1324,56,37,12721.11
"2013-04-10","07",1473,76,46,15014.6
"2013-04-10","08",2424,107,67,22479.02
"2013-04-10","09",2661,117,74,25777.15
"2013-04-10","10",2920,138,75,26798.99
"2013-04-10","11",3031,127,85,35004.37
"2013-04-10","12",3178,137,82,26882.04
"2013-04-10","13",2790,127,78,20868.96
"2013-04-10","14",3313,140,87,31703.01
"2013-04-10","15",2610,117,84,44660.03
"2013-04-10","16",3070,148,91,35924.16
"2013-04-10","17",2816,129,84,40661.46
"2013-04-10","18",3100,148,92,32347.94
"2013-04-10","19",2205,94,61,25149.88
"2013-04-10","20",2265,108,68,31082.09
"2013-04-10","21",2551,116,73,28992.13
"2013-04-10","22",1850,90,54,22440.72
"2013-04-10","23",981,43,20,8894.84
"2013-04-11","00",582,29,12,4470.81
"2013-04-11","01",379,16,13,7710.36
"2013-04-11","02",601,36,17,7848.67
"2013-04-11","03",277,13,9,4910.82
"2013-04-11","04",326,15,9,3409.29
"2013-04-11","05",1003,39,26,14262.32
"2013-04-11","06",1254,56,32,9832.12
"2013-04-11","07",1857,79,54,22835.93
"2013-04-11","08",1713,74,55,14979.86
"2013-04-11","09",2362,101,75,21615.08
"2013-04-11","10",3190,127,89,29810
"2013-04-11","11",2749,119,71,36167.69
"2013-04-11","12",3017,140,89,34003.65
"2013-04-11","13",2480,110,68,31658.76
"2013-04-11","14",2540,123,79,27175.52
"2013-04-11","15",1958,98,56,17968.15
"2013-04-11","16",2726,128,77,22127.79
"2013-04-11","17",2478,102,63,21610.81
"2013-04-11","18",2983,142,90,35277.3
"2013-04-11","19",2881,136,83,38761.36
"2013-04-11","20",2515,116,71,23755.81
"2013-04-11","21",2208,102,61,15358.06
"2013-04-11","22",1853,83,49,25177.93
"2013-04-11","23",1012,44,22,11341.72
"2013-04-12","00",707,30,18,10792.06
"2013-04-12","01",299,14,8,4221.38
"2013-04-12","02",122,4,3,387.43
"2013-04-12","03",536,20,15,3659.61
"2013-04-12","04",437,21,15,9986.15
"2013-04-12","05",730,35,30,9753.39
"2013-04-12","06",1177,52,40,11950.52
"2013-04-12","07",1801,82,54,29680.2
"2013-04-12","08",2088,89,58,21968.35
"2013-04-12","09",2415,114,59,22592.35
"2013-04-12","10",2959,120,75,27284.84
"2013-04-12","11",2633,114,83,30220.8
"2013-04-12","12",2558,109,85,30166.04
"2013-04-12","13",2202,93,59,24566.87
"2013-04-12","14",2180,99,66,23341.39
"2013-04-12","15",2356,111,68,20725.2
"2013-04-12","16",2361,109,64,30270.2
"2013-04-12","17",2230,100,69,23994.15
"2013-04-12","18",2498,107,76,32759.97
"2013-04-12","19",2048,95,50,25595.9
"2013-04-12","20",1786,72,50,14475.7
"2013-04-12","21",1922,84,55,16570.12
"2013-04-12","22",1154,55,36,13192.92
"2013-04-12","23",826,34,24,6930.62
"2013-04-13","00",575,25,18,10786.71
"2013-04-13","01",293,16,6,6356.15
"2013-04-13","02",121,5,2,532.25
"2013-04-13","03",144,8,5,2747.52
"2013-04-13","04",300,13,7,3639.62
"2013-04-13","05",703,27,13,2956.51
"2013-04-13","06",671,31,22,6084.78
"2013-04-13","07",1218,50,34,9555.05
"2013-04-13","08",1212,58,33,10295.15
"2013-04-13","09",2097,91,62,23351.82
"2013-04-13","10",1945,86,52,19092.12
"2013-04-13","11",1804,78,47,19292.8
"2013-04-13","12",2064,90,61,29793.48
"2013-04-13","13",2100,90,61,21067.01
"2013-04-13","14",2113,93,71,33148.69
"2013-04-13","15",2271,96,63,31541.89
"2013-04-13","16",2005,103,52,16640.96
"2013-04-13","17",2287,106,68,26628.05
"2013-04-13","18",1881,82,52,19783.1
"2013-04-13","19",2218,115,62,21373.73
"2013-04-13","20",2345,112,55,16750.79
"2013-04-13","21",1442,66,39,17673.97
"2013-04-13","22",1242,76,27,13986.54
"2013-04-13","23",1083,53,35,11737.13
"2013-04-14","00",647,27,20,5911.8
"2013-04-14","01",365,17,9,3134.72
"2013-04-14","02",449,17,8,2101.96
"2013-04-14","03",146,6,5,4221.98
"2013-04-14","04",443,24,13,4686.77
"2013-04-14","05",584,30,14,5462.04
"2013-04-14","06",864,36,24,12255.79
"2013-04-14","07",1192,53,34,15485.04
"2013-04-14","08",1632,73,44,21663.05
"2013-04-14","09",1544,64,38,13235.45
"2013-04-14","10",1911,85,61,21153.5
"2013-04-14","11",1933,83,50,20128.71
"2013-04-14","12",2424,98,55,35637.76
"2013-04-14","13",2403,115,62,25972.05
"2013-04-14","14",2088,96,61,24138.98
"2013-04-14","15",1964,84,52,27265.26
"2013-04-14","16",2347,101,57,20018.41
"2013-04-14","17",2724,117,80,30366.64
"2013-04-14","18",3168,140,87,30306.09
"2013-04-14","19",2540,134,75,31883.63
"2013-04-14","20",2496,117,75,35734.22
"2013-04-14","21",1579,74,47,18517.65
"2013-04-14","22",1569,73,48,27254.45
"2013-04-14","23",1202,54,30,10606.83
"2013-04-15","00",589,28,14,5677.99
"2013-04-15","01",294,14,9,3155.53
"2013-04-15","02",134,11,3,1127.28
"2013-04-15","03",233,13,6,2086.02
"2013-04-15","04",231,10,8,2641.64
"2013-04-15","05",664,31,22,6906.28
"2013-04-15","06",1304,56,39,13618.13
"2013-04-15","07",1657,77,46,15960.05
"2013-04-15","08",2521,112,64,19050.37
"2013-04-15","09",2112,92,67,23955.82
"2013-04-15","10",2780,117,73,23806.3
"2013-04-15","11",2227,94,71,34019.57
"2013-04-15","12",3271,140,93,36846.93
"2013-04-15","13",2420,115,71,22469.83
"2013-04-15","14",2075,100,64,23043.79
"2013-04-15","15",2445,106,74,26707.89
"2013-04-15","16",2951,127,89,34560.59
"2013-04-15","17",2805,139,78,26308.59
"2013-04-15","18",2859,124,87,30295.06
"2013-04-15","19",3307,128,86,36633.25
"2013-04-15","20",2291,105,63,21019.99
"2013-04-15","21",2090,100,57,29993.54
"2013-04-15","22",1764,75,46,21434.05
"2013-04-15","23",1211,52,31,9180.2
"2013-04-16","00",902,35,25,9772.97
"2013-04-16","01",443,19,11,2890.22
"2013-04-16","02",276,11,7,1484.56
"2013-04-16","03",161,7,5,2856.88
"2013-04-16","04",526,23,16,4855.99
"2013-04-16","05",610,30,22,7732.43
"2013-04-16","06",1050,45,30,11645.67
"2013-04-16","07",1784,69,42,14805.77
"2013-04-16","08",2282,95,69,18389.11
"2013-04-16","09",1943,87,54,24346.34
"2013-04-16","10",2401,119,59,24470.15
"2013-04-16","11",2953,127,87,33860.25
"2013-04-16","12",2530,123,77,27027.67
"2013-04-16","13",2828,130,78,28740.79
"2013-04-16","14",2666,127,66,21324.03
"2013-04-16","15",2706,133,65,20298.42
"2013-04-16","16",2869,128,76,41862.31
"2013-04-16","17",2533,117,74,32080.19
"2013-04-16","18",2846,119,76,30703.48
"2013-04-16","19",3482,160,98,30617.72
"2013-04-16","20",2818,129,83,35239.29
"2013-04-16","21",2692,131,84,39674.31
"2013-04-16","22",1652,80,49,25792.91
"2013-04-16","23",1260,77,34,17477.84
"2013-04-17","00",767,36,25,8165.06
"2013-04-17","01",464,20,14,5560.67
"2013-04-17","02",447,26,14,6383.16
"2013-04-17","03",203,9,5,4173.43
"2013-04-17","04",525,23,15,10367.25
"2013-04-17","05",831,38,26,12030.48
"2013-04-17","06",1581,75,48,23242.17
"2013-04-17","07",1610,75,47,13351.23
"2013-04-17","08",1831,84,58,23954.18
"2013-04-17","09",2785,108,68,23687.82
"2013-04-17","10",3012,134,94,40280.78
"2013-04-17","11",2821,127,84,27461.81
"2013-04-17","12",3437,143,91,42914.76
"2013-04-17","13",2007,85,54,21140.76
"2013-04-17","14",2291,104,68,25854.03
"2013-04-17","15",2602,121,69,27609.65
"2013-04-17","16",3162,145,94,34563.33
"2013-04-17","17",2738,119,82,29582.31
"2013-04-17","18",3535,158,90,30494.36
"2013-04-17","19",2633,126,74,25195.53
"2013-04-17","20",2621,130,68,26556.87
"2013-04-17","21",2927,127,87,36420.39
"2013-04-17","22",1785,80,56,20417.68
"2013-04-17","23",1489,78,48,15752.55
"2013-04-18","00",1021,50,23,6950.16
"2013-04-18","01",430,20,9,2850.66
"2013-04-18","02",280,11,9,2173.43
"2013-04-18","03",498,19,14,4975.38
"2013-04-18","04",433,22,15,9555.86
"2013-04-18","05",687,34,16,9443.53
"2013-04-18","06",1153,52,32,9748.74
"2013-04-18","07",1831,83,55,19297.74
"2013-04-18","08",1928,85,62,25321.85
"2013-04-18","09",2114,92,53,17208.8
"2013-04-18","10",2678,127,78,24796.18
"2013-04-18","11",3211,141,85,31913.06
"2013-04-18","12",2838,122,75,27023.53
"2013-04-18","13",2608,117,71,28032.86
"2013-04-18","14",2546,108,76,25137.54
"2013-04-18","15",2261,100,66,20799.2
"2013-04-18","16",2887,131,87,27124.11
"2013-04-18","17",2729,132,74,34357.26
"2013-04-18","18",2387,104,67,20425.92
"2013-04-18","19",2810,129,75,23066.9
"2013-04-18","20",2519,119,73,25283.28
"2013-04-18","21",1969,100,60,23231.72
"2013-04-18","22",1326,65,41,23064.3
"2013-04-18","23",1059,53,34,17661.08
"2013-04-19","00",729,37,22,8500.56
"2013-04-19","01",389,17,11,4153.73
"2013-04-19","02",226,16,3,969.25
"2013-04-19","03",410,15,10,4726.82
"2013-04-19","04",389,17,12,9301.15
"2013-04-19","05",499,22,15,5827.84
"2013-04-19","06",1332,53,42,13237.44
"2013-04-19","07",1773,76,53,17399.14
"2013-04-19","08",2123,82,61,18716.53
"2013-04-19","09",2189,105,75,34147.45
"2013-04-19","10",2631,112,76,29843.78
"2013-04-19","11",1913,95,59,25639.16
"2013-04-19","12",2477,112,79,24652.41
"2013-04-19","13",2978,135,86,38070.33
"2013-04-19","14",2813,127,67,19857.39
"2013-04-19","15",2366,113,69,27007.54
"2013-04-19","16",2212,98,56,14153.92
"2013-04-19","17",2033,102,57,24641.58
"2013-04-19","18",2048,97,55,24702.09
"2013-04-19","19",2276,101,59,31948.21
"2013-04-19","20",2003,103,62,23304.5
"2013-04-19","21",1267,56,30,14861.97
"2013-04-19","22",1315,68,31,10714.22
"2013-04-19","23",954,40,25,7901.44
"2013-04-20","00",914,41,24,16942.86
"2013-04-20","01",508,21,13,5607.79
"2013-04-20","02",343,14,10,2878.27
"2013-04-20","03",307,11,7,2015.72
"2013-04-20","04",217,10,7,2290.26
"2013-04-20","05",634,30,14,3528.8
"2013-04-20","06",1047,51,27,9653.09
"2013-04-20","07",1015,43,30,9023.1
"2013-04-20","08",1798,78,56,17909.01
"2013-04-20","09",1513,67,42,14413.19
"2013-04-20","10",1845,74,45,16854.36
"2013-04-20","11",1988,84,56,24651.04
"2013-04-20","12",2105,97,50,20959.21
"2013-04-20","13",1735,85,54,25316.62
"2013-04-20","14",1650,80,52,18563.19
"2013-04-20","15",2115,91,47,17095.91
"2013-04-20","16",1756,84,51,18059.87
"2013-04-20","17",1631,78,45,17947.08
"2013-04-20","18",1779,87,48,10427.21
"2013-04-20","19",2159,108,61,23325.24
"2013-04-20","20",1768,86,49,20252.4
"2013-04-20","21",1512,65,43,13770.54
"2013-04-20","22",972,39,21,10956.1
"2013-04-20","23",567,28,18,8946.38
"2013-04-21","00",561,27,13,2834.44
"2013-04-21","01",135,9,2,348.45
"2013-04-21","02",302,15,8,2049.32
"2013-04-21","03",362,14,8,3513.79
"2013-04-21","04",386,18,12,4761.58
"2013-04-21","05",355,18,15,5417.95
"2013-04-21","06",791,34,16,10047.27
"2013-04-21","07",1478,63,39,9814.95
"2013-04-21","08",1436,65,40,17005.14
"2013-04-21","09",2006,89,59,25922.68
"2013-04-21","10",2011,89,55,20394.14
"2013-04-21","11",2075,99,54,18265.67
"2013-04-21","12",2211,102,66,28001.4
"2013-04-21","13",2503,113,68,32444.05
"2013-04-21","14",2823,138,62,28788.97
"2013-04-21","15",2602,124,71,27905.82
"2013-04-21","16",2624,112,68,26978.33
"2013-04-21","17",3168,127,92,33998.97
"2013-04-21","18",3388,170,93,33674.05
"2013-04-21","19",3085,146,82,28167.18
"2013-04-21","20",2392,111,66,25250.74
"2013-04-21","21",2228,98,61,25836.33
"2013-04-21","22",1294,55,35,17071.63
"2013-04-21","23",822,43,20,6485.19
"2013-04-22","00",504,25,12,5860.79
"2013-04-22","01",397,17,13,8839.97
"2013-04-22","02",395,16,11,3213.35
"2013-04-22","03",269,10,7,3988.16
"2013-04-22","04",319,13,10,2766.51
"2013-04-22","05",809,39,26,8045.61
"2013-04-22","06",1278,56,36,12528.54
"2013-04-22","07",1911,84,59,18969.75
"2013-04-22","08",2549,109,66,24572.08
"2013-04-22","09",2516,131,79,28928.95
"2013-04-22","10",3248,147,99,45221.32
"2013-04-22","11",3282,157,91,31854.76
"2013-04-22","12",2399,107,70,19809.58
"2013-04-22","13",2659,128,79,34309.62
"2013-04-22","14",2805,121,84,25188.45
"2013-04-22","15",2842,125,69,23781.65
"2013-04-22","16",3117,136,86,129299.58
"2013-04-22","17",3235,146,93,41216.35
"2013-04-22","18",3593,161,88,30581.55
"2013-04-22","19",2837,141,87,35488.01
"2013-04-22","20",2968,137,79,25226.97
"2013-04-22","21",2255,113,69,32001.95
"2013-04-22","22",1643,80,46,16729.67
"2013-04-22","23",1220,57,35,16643.5
"2013-04-23","00",544,38,14,8170.87
"2013-04-23","01",583,32,16,5754.6
"2013-04-23","02",379,19,9,6561.89
"2013-04-23","03",164,12,5,956.8
"2013-04-23","04",518,21,18,6869.15
"2013-04-23","05",656,28,18,5829.7
"2013-04-23","06",1248,55,35,10215.58
"2013-04-23","07",1483,62,44,16766.23
"2013-04-23","08",2279,102,60,23686.65
"2013-04-23","09",2828,120,73,30109.8
"2013-04-23","10",3257,134,87,36220.99
"2013-04-23","11",3395,152,95,31711.56
"2013-04-23","12",3014,130,80,31997.55
"2013-04-23","13",2984,129,77,27213.2
"2013-04-23","14",2409,118,70,31500.55
"2013-04-23","15",2722,138,80,32137.29
"2013-04-23","16",2601,119,73,27886.85
"2013-04-23","17",2614,107,74,26128.44
"2013-04-23","18",2689,128,77,21126.33
"2013-04-23","19",836,35,20,13085.58
"2013-04-23","20",819,34,24,7347.88
"2013-04-23","21",1934,90,58,15603.6
"2013-04-23","22",1755,94,40,16892.25
"2013-04-23","23",1233,56,36,16628.77
"2013-04-24","00",772,37,23,9578.6
"2013-04-24","01",301,14,8,5415.22
"2013-04-24","02",271,10,8,2539.86
"2013-04-24","03",247,12,7,3200.43
"2013-04-24","04",469,19,16,12529.15
"2013-04-24","05",662,30,22,8087.54
"2013-04-24","06",1212,48,33,12854.84
"2013-04-24","07",1817,73,46,17127.87
"2013-04-24","08",2574,107,69,26768.12
"2013-04-24","09",3009,144,93,40907.46
"2013-04-24","10",2607,114,78,31560.26
"2013-04-24","11",2811,125,86,28351.87
"2013-04-24","12",2429,112,64,21496.36
