"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","comp1_rate","comp1_inv","comp1_rate_percent_diff","comp2_rate","comp2_inv","comp2_rate_percent_diff","comp3_rate","comp3_inv","comp3_rate_percent_diff","comp4_rate","comp4_inv","comp4_rate_percent_diff","comp5_rate","comp5_inv","comp5_rate_percent_diff","comp6_rate","comp6_inv","comp6_rate_percent_diff","comp7_rate","comp7_inv","comp7_rate_percent_diff","comp8_rate","comp8_inv","comp8_rate_percent_diff","click_bool","gross_bookings_usd","booking_bool"
"275546","2013-06-23 20:13:51","5","219",NA,NA,"219","74437",4,4,"0",1.39,8e-04,0,"16",169,"0","16570",2,16,2,2,1,"0",NA,115.34,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"275626","2013-05-29 23:42:31","5","219",NA,NA,"219","31051",3,4.5,"1",3.09,0.0488,5.06,"26",73,"0","16052",2,30,1,1,1,"1",NA,709.29,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"275700","2013-03-04 19:33:43","5","219",NA,NA,"219","91667",2,3.5,"1",1.39,0.0226,4.66,"31",109,"0","26531",2,81,2,2,1,"1",NA,367.3,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"275760","2012-11-28 15:40:18","5","219",NA,NA,"219","26526",3,4.5,"1",0,0.0053,4.57,"16",84,"0","10242",4,186,2,0,1,"0",NA,967.84,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"275830","2012-12-21 11:59:51","5","219",NA,NA,"219","29778",2,4,"1",3.26,0.0492,4.23,"37",40,"0","8993",1,1,1,0,1,"1",NA,136.67,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"275895","2013-06-11 16:27:31","5","219",NA,NA,"219","33110",3,4.5,"1",1.39,0.0229,0,"13",119,"0","27009",2,74,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"275965","2013-03-25 07:33:20","5","219",NA,NA,"219","104216",3,4.5,"1",3.22,0.1619,5.19,"18",119,"0","24847",1,39,2,0,1,"1",NA,90.84,"1",NA,NA,NA,0,0,7,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,-1,0,7,"1",NA,"0"
"276038","2013-02-12 12:37:37","5","219",NA,NA,"219","82016",3,3.5,"1",2.71,NA,4.39,"10",69,"0","14366",1,11,2,0,1,"1",-13.0675,234.35,"1",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"276107","2012-12-28 12:18:14","5","219",NA,NA,"219","135108",4,4.5,"1",3.58,0.3876,5.31,"2",109,"0","17582",2,1,2,1,1,"1",NA,659.86,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,27,"1",249.84,"1"
"276176","2012-11-29 08:31:52","22","92",NA,NA,"205","96994",4,4.5,"1",4.47,0.5724,5.6,"10",216.76,"1","17796",2,57,2,0,1,"1",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,NA,-1,0,4,-1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"276244","2013-05-29 16:55:25","24","216",NA,NA,"216","47573",4,4,"0",4.66,0.1652,5.01,"18",80.02,"1","20497",1,1,2,1,1,"1",NA,NA,"0",NA,NA,NA,1,0,18,NA,1,NA,NA,1,NA,1,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"276306","2013-05-04 20:40:48","5","219",NA,NA,"219","36263",4,4.5,"1",2.71,0.1146,5.18,"4",108,"0","3390",1,6,2,0,1,"1",-13.5568,830.4,"0",NA,NA,NA,NA,NA,NA,-1,0,8,NA,NA,NA,0,0,8,NA,NA,NA,NA,NA,NA,-1,0,8,"0",NA,"0"
"276368","2013-02-04 16:05:19","5","219",2.9,76.51,"219","86945",2,2.5,"1",1.39,NA,4.1,"36",54,"0","25365",1,0,1,0,1,"0",NA,5.22,"0",NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"276435","2013-01-18 19:18:28","5","219",NA,NA,"219","48550",2,2.5,"1",2.77,NA,4.16,"19",50,"0","682",1,1,1,0,1,"1",NA,372.73,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"276497","2013-02-16 16:46:53","18","129",NA,NA,"56","102024",3,4.5,"0",2.94,NA,4.72,"31",118.94,"0","3376",14,148,2,0,1,"0",NA,324.07,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"276562","2013-02-23 10:39:30","15","55",3.59,208.69,"220","132497",2,2.5,"0",2.56,0.577,4.58,"3",112.21,"0","1680",3,28,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",337.47,"1"
"276630","2012-11-14 07:47:15","5","219",NA,NA,"219","15768",3,3.5,"1",1.79,NA,4.8,"34",110,"0","11621",1,3,6,0,2,"1",NA,789.86,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"276707","2013-06-09 18:42:06","24","216",NA,NA,"220","112738",5,4,"1",4.44,0.0715,0,"8",153.37,"1","17856",1,42,3,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"276774","2013-01-22 08:05:41","14","100",NA,NA,"219","19465",3,3.5,"1",3.87,0.0468,4.78,"14",63.51,"1","8347",5,61,2,2,1,"0",NA,2594.21,"0",NA,NA,NA,1,0,40,0,0,NA,NA,NA,NA,1,0,33,NA,NA,NA,NA,NA,NA,0,0,10,"0",NA,"0"
"276825","2013-06-05 20:08:28","15","55",NA,NA,"219","75408",5,4.5,"1",5.14,0.2235,0,"18",537.67,"0","9402",5,24,2,1,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,NA,NA,NA,0,-1,NA,"0",NA,"0"
"276904","2013-05-02 14:31:26","5","219",NA,NA,"219","14836",3,4.5,"1",1.61,NA,4.69,"6",82,"1","15534",1,8,2,0,1,"1",NA,163.58,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,7,NA,NA,NA,NA,NA,NA,0,0,7,"0",NA,"0"
"276969","2013-03-05 20:55:25","5","219",NA,NA,"219","128504",3,3.5,"1",2.3,0.0012,4.44,"2",80,"0","1986",1,17,4,0,2,"1",NA,80.69,"1",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"277043","2013-01-24 18:53:45","5","219",NA,NA,"219","29596",3,4.5,"1",3,0.0825,5.1,"29",99,"0","24401",1,8,2,0,1,"1",NA,934.49,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"277116","2013-01-25 06:27:00","14","100",NA,NA,"219","66325",2,3,"1",1.1,0.002,4.66,"6",46.73,"1","1143",2,21,2,0,1,"1",NA,395.47,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"277183","2013-04-24 18:13:00","5","219",NA,NA,"219","48375",4,3.5,"0",3.26,NA,5.14,"15",285,"0","15066",2,79,4,0,1,"1",NA,169.58,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"277242","2013-01-14 16:22:46","24","216",NA,NA,"181","100599",4,4.5,"0",3.83,0.0149,5.85,"27",208.35,"1","12907",7,103,1,0,1,"0",NA,NA,"1",1,0,6112,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"277315","2013-05-26 12:42:48","24","117",NA,NA,"98","31534",5,4,"0",4.28,0.3417,5.38,"12",110.85,"0","25298",7,123,2,1,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"277372","2013-03-28 19:57:24","5","219",NA,NA,"92","126356",4,3.5,"0",1.1,0.0039,4.96,"14",98,"0","3402",1,97,1,0,1,"0",NA,7061.58,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"277427","2012-12-26 09:33:34","5","33",NA,NA,"33","138218",5,4,"0",1.95,0.0722,5.5,"12",233,"0","13121",2,1,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"277507","2013-02-24 16:45:27","5","219",NA,NA,"219","52487",4,4.5,"1",2.89,0.2631,5.9,"2",204,"1","3083",6,99,2,0,1,"0",NA,2710.96,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"277581","2013-02-21 11:58:20","5","219",NA,NA,"219","109198",3,3.5,"1",3.5,0.0411,5.14,"6",260,"0","734",4,115,2,2,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"277637","2013-05-02 12:56:48","16","31",NA,NA,"31","25594",0,0,"0",0,NA,0,"34",65.33,"0","13641",3,7,2,0,1,"1",NA,24.31,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"277685","2012-11-19 12:15:57","18","129",NA,NA,"55","70483",3,3.5,"0",5.18,0.0865,5.27,"16",89.69,"0","25801",2,2,1,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"277770","2013-05-05 17:32:27","5","219",NA,NA,"99","10035",4,4,"1",1.1,5e-04,5.09,"3",177,"0","13292",5,49,2,1,1,"0",NA,5439.44,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,1,0,2,1,0,3,NA,NA,NA,"0",NA,"0"
"277833","2013-04-15 20:23:11","11","103",NA,NA,"117","90202",4,3.5,"0",3.81,0.0018,5.11,"10",162.23,"0","1588",8,253,3,1,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"277903","2013-05-29 12:24:23","14","100",NA,NA,"219","68002",4,4,"0",4.57,0.4252,5.48,"18",291.76,"1","17759",4,22,2,0,1,"1",NA,1752.53,"1",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,20,"0",NA,"0"
"277968","2012-12-27 18:27:42","5","219",NA,NA,"4","45459",4,4,"1",2.71,0.0604,4.59,"7",94,"1","17032",2,135,2,0,1,"1",NA,4399.12,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"278041","2013-04-21 16:16:10","5","219",NA,NA,"219","85321",3,4.5,"1",3.47,0.1437,5.29,"15",79,"0","26067",1,24,2,0,1,"0",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"278108","2013-01-09 15:04:20","31","219",NA,NA,"219","72512",0,4.5,"0",2.08,NA,4.78,"15",99,"0","17739",1,106,1,0,1,"1",NA,2137.24,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"278179","2013-04-03 09:18:12","16","31",NA,NA,"138","124729",3,4,"0",2.4,0.4136,4.94,"3",129.79,"0","18220",2,14,1,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,1,NA,NA,NA,NA,"0",NA,"0"
"278249","2013-03-18 22:18:40","16","31",NA,NA,"31","27089",4,3.5,"0",3.74,0.1032,5.25,"6",101.06,"1","9205",1,77,2,0,1,"0",NA,77.44,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"278313","2013-03-12 19:07:15","5","219",NA,NA,"219","125051",3,4.5,"1",3.47,0.016,4.91,"28",119,"0","7473",2,77,2,0,1,"0",-32.6475,549.51,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"278378","2013-04-04 08:02:50","5","219",3.5,110.42,"219","46785",5,4,"1",2.3,0.0314,5.85,"1",466,"0","4335",3,8,1,0,1,"1",NA,72.24,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"278436","2013-01-06 20:02:03","5","219",NA,NA,"230","30893",4,5,"0",2.2,0.063,6.1,"16",771,"0","3865",3,28,2,0,1,"0",NA,1603.56,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"278507","2013-06-05 10:20:29","5","219",2.78,110.76,"219","35352",3,4,"1",1.61,0.0397,0,"33",119,"0","19274",1,2,2,0,1,"1",NA,53.88,"0",NA,NA,NA,0,0,NA,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"278584","2013-05-06 22:47:05","5","219",NA,NA,"219","32565",4,4.5,"0",2.89,0.9512,5.86,"7",300,"0","8522",2,7,1,1,2,"0",NA,713.04,"0",NA,NA,NA,NA,NA,NA,-1,0,9,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,-1,0,9,"0",NA,"0"
"278642","2013-04-02 15:45:28","5","219",NA,NA,"35","104363",5,4.5,"0",0,0.0226,6.21,"8",465,"0","23252",3,21,3,1,2,"0",NA,1594.76,"0",NA,NA,NA,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"278708","2012-11-23 00:44:17","5","219",NA,NA,"219","70697",3,4,"1",3.04,0.0266,4.7,"14",80,"1","25335",3,34,2,2,1,"1",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,1,0,63,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"278786","2013-02-02 13:49:43","5","219",NA,NA,"219","20873",2,3.5,"1",2.3,0.1493,4.05,"18",100,"0","26184",1,204,1,0,1,"0",NA,201.52,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"278852","2013-01-23 18:18:31","17","98",NA,NA,"98","9149",3,4,"0",3.3,0.4336,4.7,"10",29.95,"1","3909",2,0,2,0,1,"0",NA,NA,"0",NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"278916","2013-05-18 19:38:55","14","100",NA,NA,"219","128841",3,4,"0",2.2,NA,5.01,"14",106.02,"1","9808",2,21,2,0,1,"1",NA,328.77,"0",NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"278975","2013-03-14 18:57:23","5","219",NA,NA,"219","33509",3,3.5,"0",1.79,0.0093,4.67,"6",84,"1","13870",3,3,2,0,1,"0",NA,2436.98,"0",NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"279039","2012-11-19 23:11:58","32","220",NA,NA,"129","93193",2,4,"1",4.7,0.0689,4.52,"32",84.34,"0","18433",3,287,2,0,1,"0",NA,10222.7,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"279108","2012-11-12 09:01:10","5","100",NA,NA,"219","7976",2,2.5,"1",0.69,1e-04,4.25,"22",58,"0","8347",2,49,2,1,1,"0",NA,1056.65,"1",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"279168","2013-06-25 06:14:45","5","219",NA,NA,"219","62955",4,4.5,"1",1.79,0.0054,0,"8",249,"0","2502",1,0,1,0,1,"0",NA,46.73,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"279229","2013-01-24 10:58:36","26","39",NA,NA,"219","5607",3,4.5,"1",5.57,0.6795,5.64,"19",170.04,"0","21160",2,32,1,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"279297","2013-01-06 17:19:01","5","219",NA,NA,"219","35187",2,4,"1",3,0.0685,4.4,"33",65,"0","8081",1,18,1,1,2,"1",NA,103.77,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,12,NA,NA,NA,NA,NA,NA,0,0,12,"0",NA,"0"
"279375","2013-03-20 23:49:29","5","219",NA,NA,"219","100585",3,4,"1",3,0.041,4.55,"24",67,"1","2518",1,2,2,0,1,"1",-13.0962,517.5,"1",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,1,0,11,NA,NA,NA,NA,NA,NA,1,0,11,"1",NA,"0"
"279450","2013-03-09 10:41:35","5","219",NA,NA,"219","127450",3,4.5,"1",2.4,0.0578,4.66,"8",90,"0","7093",1,6,2,2,1,"1",NA,116.52,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"279518","2013-04-29 22:43:49","5","219",NA,NA,"219","49084",4,4.5,"1",5.16,0.6221,5.74,"10",189,"0","25556",1,3,2,0,1,"1",NA,598.72,"0",NA,NA,NA,1,0,5,1,0,5,NA,NA,NA,1,0,5,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"279575","2013-05-27 18:06:32","5","33",NA,NA,"73","139465",4,4,"0",5.03,NA,4.99,"24",138,"0","16452",5,18,4,0,2,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,1,0,45,NA,NA,NA,"0",NA,"0"
"279639","2013-02-15 06:24:32","19","158",3.48,99.89,"158","98388",4,4.5,"0",2.08,0.0082,4.51,"1",95.97,"1","26957",1,8,4,0,2,"1",NA,645.63,"1",NA,NA,NA,1,0,33,1,0,5,-1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"279695","2013-02-26 19:47:05","15","55",NA,NA,"55","134188",4,4,"1",5.55,0.5054,5.43,"9",175.44,"1","19392",2,179,2,1,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"279746","2013-03-03 20:10:26","7","100",2.6,207.43,"100","17253",4,4,"1",4.5,0.3925,5.69,"31",193.81,"1","12454",2,12,2,0,1,"1",NA,156.07,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"279811","2013-06-11 07:25:22","5","219",4,303.83,"219","71181",3,3.5,"0",5.95,0.5757,0,"34",207,"1","24700",1,30,1,0,1,"1",NA,0.13,"0",1,0,8,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,8,NA,NA,NA,NA,NA,NA,1,0,8,"0",NA,"0"
"279878","2013-02-26 06:41:58","5","50",NA,NA,"206","138166",3,3,"0",4.14,0.2038,4.76,"18",43,"0","5317",1,6,2,0,1,"0",NA,1494.26,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"279944","2013-06-14 22:19:12","5","219",NA,NA,"219","39764",3,4.5,"1",2.89,0.0196,0,"26",115,"0","4182",3,27,2,0,1,"1",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"280022","2013-06-25 08:55:45","5","219",NA,NA,"219","134210",4,4,"0",2.08,0.0321,0,"4",151,"1","227",5,23,2,0,1,"0",NA,721.4,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"280098","2013-04-24 07:56:13","14","100",NA,NA,"219","10746",5,4.5,"1",5.86,0.6817,6.21,"24",398.79,"0","24700",2,51,2,2,1,"1",NA,NA,"1",1,0,22,0,0,NA,1,0,5,0,0,13,1,0,5,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"280160","2013-04-08 19:54:16","5","219",NA,NA,"219","47661",3,4.5,"1",1.1,NA,4.96,"9",115,"0","4316",1,4,2,0,1,"1",NA,213.19,"1",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"280218","2012-12-30 19:16:37","5","219",NA,NA,"219","95994",3,4.5,"1",1.79,NA,5.16,"35",84,"1","27451",1,34,2,0,1,"1",-30.3938,213.07,"1",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"280301","2013-04-13 08:49:51","5","219",NA,NA,"219","109178",3,4,"1",2.08,0.3453,4.78,"1",85,"0","3496",1,14,1,0,1,"1",NA,159.73,"0",NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,11,"0",NA,"0"
"280366","2013-04-19 12:31:04","15","55",3.6,206.04,"219","53494",4,4,"1",5.8,0.1578,6.1,"8",428.03,"0","4562",2,19,1,1,1,"0",NA,3486.16,"0",NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,"0",NA,"0"
"280434","2013-01-15 08:04:09","5","85",NA,NA,"55","42636",4,4.5,"1",1.79,0.0484,5.13,"4",143,"0","20334",5,73,2,0,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,1,NA,NA,NA,NA,"0",NA,"0"
"280490","2013-05-22 09:26:08","31","219",NA,NA,"219","16620",2,4,"0",3.47,0.4969,4.4,"27",500,"0","24950",1,20,2,0,1,"0",NA,41.04,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"280557","2013-01-10 16:06:11","15","55",NA,NA,"219","23862",3,4.5,"0",3.53,0.1844,4.8,"21",90.54,"1","3095",6,32,2,0,1,"0",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,42,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"280621","2012-12-03 10:15:54","5","219",NA,NA,"219","55467",2,3,"1",3.26,0.2836,4.4,"27",299,"0","12670",1,139,4,0,4,"0",NA,141.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"280701","2013-06-02 14:36:34","24","216",NA,NA,"215","84516",2,3,"0",5.97,0.1075,4.76,"18",48.09,"0","9371",2,13,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",77.98,"1"
"280774","2013-01-06 08:37:55","5","219",NA,NA,"219","139727",3,4.5,"1",2.48,NA,5.15,"30",144,"0","8906",1,2,2,0,1,"0",-28.9347,139.56,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"280848","2012-11-15 19:24:19","5","219",NA,NA,"219","17453",4,4,"1",2.64,NA,5.15,"3",99,"0","28140",2,1,1,0,1,"1",NA,322.63,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"280919","2012-12-15 11:38:30","5","219",NA,NA,"219","127310",2,2.5,"0",4.85,0.0866,5.11,"6",192,"1","23605",2,22,4,0,1,"0",NA,676.79,"0",NA,NA,NA,1,1,33,NA,1,NA,NA,NA,NA,-1,1,5,NA,NA,NA,NA,NA,NA,-1,0,6,"0",NA,"0"
